门店名称,大类名称,子类名称,菜品编码,菜品短编码,菜品名称,规格,出品分量(kg),损耗,物料单位,物料号,物料描述,单位
加拿大三店,小吃甜品,小吃类,11010483,50681,熔岩虾球,整份,,,,4020719,速冻黄金熔岩虾球（越南DL443，250G*20包/件）,份
加拿大三店,荤菜,牛/羊肉,9010325,30395,精品牛板腱肉（偏瘦）,整份,,,,4732717,牛板腱-HZQR,份
加拿大三店,荤菜,牛/羊肉,9010185,30219,AAA级西冷牛肉,整份,,,,1501275,西冷牛肉（LB）,份
加拿大三店,荤菜,牛/羊肉,9010051,30053,雪花和牛,整份,,,,4500067,美国和牛,份
加拿大三店,荤菜,牛/羊肉,9010009,30009,特选羊肉,整份,,,,1500679,羊肉卷（LB）,份
加拿大三店,荤菜,牛/羊肉,9070024,47025,猪颈肉,整份,,,,4516994,猪颈肉（LB）,份
加拿大三店,经典火锅菜,经典火锅菜类,9040336,33395,鱼豆腐,整份,,,,1500730,鱼豆腐（华生，2.5KG*4包/箱）,份
加拿大三店,荤菜,河/海鲜类,70000509,57036,鱿鱼卷(花),整份,,,,1501628,鱿鱼花（280G*12包/箱）,份
加拿大三店,荤菜,河/海鲜类,70000648,77308,澳洲青边鲍,整份,,,,4516992,澳洲青边鲍鱼（1KG/盒）,份
加拿大三店,0,0,9020263,31267,蟹籽鱼包蛋,整份,,,,4703100,海胆仙桃（海欣，2.5KG*4包/件）,份
加拿大三店,0,0,9020263,31267,蟹籽鱼包蛋,整份,,,,1500731,蟹籽鱼包蛋（华生，2.5KG*4包/箱）,份
加拿大三店,素菜,豆面制品,70002887,88260,炸腐竹,整份,,,,1501696,炸腐竹（170G*50包/箱）,
加拿大三店,素菜,豆面制品,11010119,50137,辛拉面,片,,,,4512733,辛拉面（农心，120G*40包/箱）,
加拿大三店,素菜,豆面制品,10020047,41047,魔芋丝,整份,,,,4516088,魔芋丝（250G*20包/箱）,
加拿大三店,素菜,豆面制品,10010213,40217,响铃卷,整份,,,,1500855,响铃卷（华生，168G*15盒/箱）,
加拿大三店,素菜,豆面制品,70000662,77330,豆腐泡,整份,,,,4515458,豆腐泡（1.8KG*4包/箱）,
加拿大三店,0,0,10010107,40109,包浆豆腐,整份,,,,4214955,,
加拿大三店,素菜,豆面制品,10010017,40017,冻豆腐,整份,,,,4765891,冻豆腐（2.5KG*4包/件）,
加拿大三店,素菜,豆面制品,10010015,40015,鲜豆腐,整份,,,,1500736,滑豆腐（700G*12盒/箱）,
加拿大三店,素菜,豆面制品,10010312,40521,豆皮,整份,,,,1501612,豆腐丝（LB）,
加拿大三店,素菜,菌类,10030236,42239,竹笙,整份,,,,1501633,竹笙（1.125KG*4包/箱）,份
加拿大三店,素菜,根茎类,10020160,41167,贡菜,整份,,,,4516299,贡菜（1KG*10包/箱）,5.95
加拿大三店,素菜,根茎类,10020025,41025,冬瓜,整份,,,,4503604,冬瓜（LB）,
加拿大三店,素菜,根茎类,10020087,41087,甜玉米,整份,,,,1500755,甜玉米（44-48根/箱）,
加拿大三店,素菜,根茎类,10020051,41051,青笋,整份,,,,1500757,青笋（40LB/箱）,
加拿大三店,素菜,根茎类,10020041,41041,高山青竹笋,整份,,,,1500891,竹笋（1KG*10包/箱）,
加拿大三店,素菜,菌类,10030017,42017,海鲜菇,整份,,,,4502198,海鲜菇（150G*40盒/箱）,
加拿大三店,小吃甜品,小吃类,10010044,40051,油条,整份,,,,1501634,千味传统大油条（450G*10包/箱）,份
加拿大三店,0,0,9040373,33439,精选豚肉薄切,整份,,,,1500682,梅花猪肉（LB）,份
加拿大三店,经典火锅菜,经典火锅菜类,9040041,33041,卤肥肠,整份,,,,1501253,猪大肠 （KG）,份
加拿大三店,0,0,70000840,77746,鲜嫩鸡肉卷,整份,,,,1501672,鸡肉卷（LB）,份
加拿大三店,0,0,9040069,33069,冰鲜田鸡腿,整份,,,,4515865,田鸡腿（8/12，2LB*10包/箱）,份
加拿大三店,0,0,9010425,30657,卤味牛蹄筋,整份,,,,4702189,牛蹄筋（鲜）,份
加拿大三店,0,0,70001216,78526,胸口朥,份,,,,4516280,牛胸口油（LB）,份
加拿大三店,0,0,9040197,33201,脱骨鸭掌,整份,,,,1501588,去骨鸭掌（LB）,份
加拿大三店,酒水饮料,酒水,13020421,71421,月桂冠（750ML）,瓶,,,,1500916,,瓶
加拿大三店,0,0,10020011,41011,平菇,整份,,,,1500751,,
加拿大三店,0,0,13040300,73300,加拿大人啤酒 341ml,瓶,,,,4510315,加拿大人啤酒 （341ML*24瓶/箱）,瓶
加拿大三店,0,0,13040300,1109394,加拿大人啤酒 341ml,冰镇,,,,4510315,加拿大人啤酒 （341ML*24瓶/箱）,瓶
加拿大三店,0,0,13040300,1109395,加拿大人啤酒 341ml,常温,,,,4510315,加拿大人啤酒 （341ML*24瓶/箱）,瓶
加拿大三店,荤菜,丸滑类,9020063,31063,捞派虾滑,整份,,,,4020091,速冻虾滑（越南，DL443厂，1.6KG*6包/件）,份
加拿大三店,小吃甜品,小吃类,70000407,7864,肉汁奶酪薯条,份,,,,1501190,薯条（4.5LB*6包/箱）,份
加拿大三店,小吃甜品,小吃类,70000407,7864,肉汁奶酪薯条,份,,,,1501702,芝士块（2KG*5包/箱）,份
加拿大三店,小吃甜品,小吃类,70000407,7864,肉汁奶酪薯条,份,,,,1501630,肉汁粉（5KG/桶）,份
加拿大三店,小吃甜品,小吃类,11020035,51035,糖蒜,整份,,,,4510251,糖蒜（500G*24包/件）,份
加拿大三店,小吃甜品,小吃类,70000798,77569,爆浆榴莲球,整份,,,,4521820,榴莲球（625G*20盒/箱）,份
加拿大三店,小吃甜品,小吃类,70000838,77743,爆浆红糖糍粑,整份,,,,4027530,爆浆糍粑（稼轩康，300G*20包/件）,份
加拿大三店,小吃甜品,小吃类,10020093,1001983,酸奶麻花,根,,,,4516300,酸奶麻花（100G*50包/箱）,份
加拿大三店,小吃甜品,小吃类,11010292,50363,捞派酥肉,整份,,,,1500682,梅花猪肉（LB）,份
加拿大三店,小吃甜品,小吃类,11010005,50009,金馒头,整份,,,,4514000,佳佳馒头（900G*10包/箱）,份
加拿大三店,小吃甜品,甜品类,11010407,50529,酒酿圆子（冰镇）,整份,,,,4516544,醪糟（500G*8瓶/箱）,份
加拿大三店,小吃甜品,主食类,11010221,50252,韭菜水饺（生）,整份,,,,1501195,鸡蛋韭菜水饺（三全，450G*20包/箱）,份
加拿大三店,,,90000479,97822,桃你欢心冰慕斯,个,,,,4032395,,份
加拿大三店,,,10010261,40269,抖抖面筋球,整份,,,,4020091,速冻虾滑（越南，DL443厂，1.6KG*6包/件）,份
加拿大三店,,,10010261,40269,抖抖面筋球,整份,,,,1500781,咖色鸡蛋（30颗*6板/箱）,份
加拿大三店,,,10010261,40269,抖抖面筋球,整份,,,,1500859,,份
加拿大三店,素菜,豆面制品,10020270,41280,宽粉(半),半份,,,,1500802,黄龙火锅宽粉（240G*50包/箱）,
加拿大三店,素菜,豆面制品,10020270,41279,宽粉,整份,,,,1500802,黄龙火锅宽粉（240G*50包/箱）,
加拿大三店,荤菜,河/海鲜类,9030019,78645,冰鲜白虾(半）,半份,,,,1500703,带头南美白虾（30-40，4LB*6包/箱 ）,份
加拿大三店,荤菜,河/海鲜类,9030019,32019,冰鲜白虾,整份,,,,1500703,带头南美白虾（30-40，4LB*6包/箱 ）,份
加拿大三店,经典火锅菜,经典火锅菜类,3010013,20014,捞派滑牛肉(半),半份,,,,1501289,黄瓜条（带肥，KG）,份
加拿大三店,经典火锅菜,经典火锅菜类,3010013,20013,捞派滑牛肉,整份,,,,1501289,黄瓜条（带肥，KG）,份
加拿大三店,素菜,豆面制品,70001206,78510,8秒劲道油豆皮（半）,半份,,,,4026797,冻油豆皮（龙伟，1KG*10包/件）,
加拿大三店,素菜,豆面制品,70001206,78509,8秒劲道油豆皮,整份,,,,4026797,冻油豆皮（龙伟，1KG*10包/件）,
加拿大三店,荤菜,其他荤菜,3010015,20016,捞派鲜毛肚(半),半份,,,,4514436,,份
加拿大三店,荤菜,其他荤菜,3010015,20015,捞派鲜毛肚,整份,,,,4514436,,份
加拿大三店,经典火锅菜,经典火锅菜类,3010017,20018,捞派千层牛百叶(半),半份,,,,4514436,,份
加拿大三店,经典火锅菜,经典火锅菜类,3010017,20017,捞派千层牛百叶,整份,,,,4514436,,份
加拿大三店,小吃甜品,主食类,11010008,1002694,蛋炒饭,整份,,,,1501045,寿司米（平和，40LB/袋）,
加拿大三店,小吃甜品,主食类,11010008,1002695,蛋炒饭(半）,半份,,,,1501045,寿司米（平和，40LB/袋）,
加拿大三店,小吃甜品,主食类,11010262,50303,白米饭,整份,,,,1501045,寿司米（平和，40LB/袋）,
加拿大三店,小吃甜品,主食类,11010262,1002693,白米饭(半）,半份,,,,1501045,寿司米（平和，40LB/袋）,
加拿大三店,酒水饮料,酒水,70003032,1107198,MODELO 355ML,常温,,,,4518034,,瓶
加拿大三店,酒水饮料,酒水,70003032,1107199,MODELO 355ML,冰镇,,,,4518034,,瓶
加拿大三店,素菜,根茎类,10020027,41027,山药,整份,,,,1500785,鲜淮山药（10KG/箱）,
加拿大三店,小吃甜品,主食类,14090098,84277,手工鲜虾云吞,整份,,,,1501590,鲜虾云吞（12个*50包/箱）,份
加拿大三店,0,0,11010479,50673,炸鸡块,整份,,,,1501255,带皮去骨鸡腿肉（KG）,份
加拿大三店,,,11030018,45031,芝麻球,整份,,,,1501614,,份
加拿大三店,酒水饮料,酒水,13290039,1003650,SMIRNOFF ICE鸡尾酒330ML,瓶,,,,4518133,SMIRNOFF ICE（330ML*24瓶/箱）,杯
加拿大三店,荤菜,其他荤菜,10020084,41084,生鸡蛋,个,,,,1500781,咖色鸡蛋（30颗*6板/箱）,
加拿大三店,0,0,14090099,84279,冰烤番薯,整份,,,,4517474,,份
加拿大三店,荤菜,丸滑类,70000977,1004157,脆爽Q弹竹荪虾滑(半),半份,,,,1501633,竹笙（1.125KG*4包/箱）,份
加拿大三店,荤菜,丸滑类,70000977,1004157,脆爽Q弹竹荪虾滑(半),半份,,,,4020091,速冻虾滑（越南，DL443厂，1.6KG*6包/件）,份
加拿大三店,荤菜,丸滑类,70000977,1004157,脆爽Q弹竹荪虾滑(半),半份,,,,4511455,飞鱼籽（TOBIKKO，500G*20盒/件）,份
加拿大三店,荤菜,丸滑类,70000977,78036,脆爽Q弹竹荪虾滑,整份,,,,1501633,竹笙（1.125KG*4包/箱）,份
加拿大三店,荤菜,丸滑类,70000977,78036,脆爽Q弹竹荪虾滑,整份,,,,4020091,速冻虾滑（越南，DL443厂，1.6KG*6包/件）,份
加拿大三店,荤菜,丸滑类,70000977,78036,脆爽Q弹竹荪虾滑,整份,,,,4511455,飞鱼籽（TOBIKKO，500G*20盒/件）,份
加拿大三店,荤菜,丸滑类,90000429,97732,糯米鱼豆腐,份,,,,,,份
加拿大三店,酒水饮料,饮料,90001201,1004228,浓浓抹茶生椰,瓶,,,,4518668,厚椰乳（菲诺，1KG*12瓶/件）,瓶
加拿大三店,酒水饮料,饮料,90001201,1004228,浓浓抹茶生椰,瓶,,,,4518307,抹茶粉（250G*12包/箱）,瓶
加拿大三店,酒水饮料,饮料,90001201,1004229,浓浓抹茶生椰,扎,,,,4518668,厚椰乳（菲诺，1KG*12瓶/件）,瓶
加拿大三店,酒水饮料,饮料,90001201,1004229,浓浓抹茶生椰,扎,,,,4518307,抹茶粉（250G*12包/箱）,瓶
加拿大三店,套餐,套餐,2601037008,-,超值单人套餐,套餐,,,,,,
加拿大三店,套餐,套餐类,3010184,20187,儿童套餐,整份,,,,,,
加拿大三店,素菜,豆面制品,3010027,20027,捞派捞面,条,,,,1500815,面粉（20KG/包）,
加拿大三店,0,0,10010285,40303,菠菜捞面,条,,,,,,
加拿大三店,素菜,蔬菜类,10140009,69009,蔬菜拼盘,整份,,,,,,
加拿大三店,素菜,菌类,10020017,41017,菌类拼盘,整份,,,,,,
加拿大三店,荤菜,丸滑类,9020154,31157,丸类拼盘,整份,,,,,,8.19
加拿大三店,0,0,70001363,78985,冻柠茶,冰镇,,,,1500898,,壶
加拿大三店,0,0,70001363,78985,冻柠茶,加热,,,,1500898,,壶
加拿大三店,酒水饮料,饮料,13010147,70143,西瓜汁1L,扎,,,,4503081,西瓜（个）,扎
加拿大三店,荤菜,河/海鲜类,9030015,32015,冰鲜海鲜拼盘,整份,,,,,,
加拿大三店,荤菜,河/海鲜类,9030373,32391,大满足海陆拼盘,整份,,,,,,
加拿大三店,荤菜,丸滑类,70001698,79582,手工现做牛筋丸,整份,,,,1501011,黄瓜条（去肥，KG）,10.95
加拿大三店,荤菜,丸滑类,70001698,79583,手工现做牛筋丸（半）,半份,,,,1501011,黄瓜条（去肥，KG）,10.95
加拿大四店,锅底类,单锅类,1060066,10016,番茄火锅,单锅,,,,3002745,番茄火锅底料（300G*40包/件，加拿大内用）,锅
加拿大四店,锅底类,单锅类,1060066,13066,番茄火锅,拼锅,,,,3002745,番茄火锅底料（300G*40包/件，加拿大内用）,锅
加拿大四店,锅底类,单锅类,1060066,13102,番茄火锅,四宫格,,,,3002745,番茄火锅底料（300G*40包/件，加拿大内用）,锅
加拿大四店,锅底类,拼锅类,1060061,10004,清油麻辣火锅,单锅,,,,3000759,清油底料（300G*40包/件）,锅
加拿大四店,锅底类,拼锅类,1060061,13061,清油麻辣火锅,拼锅,,,,3000759,清油底料（300G*40包/件）,锅
加拿大四店,锅底类,拼锅类,1060061,13105,清油麻辣火锅,四宫格,,,,3000759,清油底料（300G*40包/件）,锅
加拿大四店,锅底类,拼锅类,1060061,10004,清油麻辣火锅,单锅,,,,3002747,无渣调味粉（28G*120包/件，加拿大内用）,锅
加拿大四店,锅底类,拼锅类,1060061,13061,清油麻辣火锅,拼锅,,,,3002747,无渣调味粉（28G*120包/件，加拿大内用）,锅
加拿大四店,锅底类,拼锅类,1060061,13105,清油麻辣火锅,四宫格,,,,3002747,无渣调味粉（28G*120包/件，加拿大内用）,锅
加拿大四店,锅底类,拼锅类,1060061,11021,清油麻辣火锅,小锅,,,,3000759,清油底料（300G*40包/件）,锅
加拿大四店,锅底类,拼锅类,1060061,11021,清油麻辣火锅,小锅,,,,3002747,无渣调味粉（28G*120包/件，加拿大内用）,锅
加拿大四店,锅底类,单锅类,1060064,10090,经典麻辣火锅,单锅,,,,3003393,清油麻辣火锅底料（250G*30包/件）_加拿大版,锅
加拿大四店,锅底类,单锅类,1060064,13064,经典麻辣火锅,拼锅,,,,3003393,清油麻辣火锅底料（250G*30包/件）_加拿大版,锅
加拿大四店,锅底类,单锅类,1060064,13104,经典麻辣火锅,四宫格,,,,3003393,清油麻辣火锅底料（250G*30包/件）_加拿大版,锅
加拿大四店,锅底类,单锅类,1060064,10090,经典麻辣火锅,单锅,,,,1500981,牛油（LB）,锅
加拿大四店,锅底类,单锅类,1060064,13064,经典麻辣火锅,拼锅,,,,1500981,牛油（LB）,锅
加拿大四店,锅底类,单锅类,1060064,13104,经典麻辣火锅,四宫格,,,,1500981,牛油（LB）,锅
加拿大四店,锅底类,单锅类,1060064,10090,经典麻辣火锅,单锅,,,,3002747,无渣调味粉（28G*120包/件，加拿大内用）,锅
加拿大四店,锅底类,单锅类,1060064,13064,经典麻辣火锅,拼锅,,,,3002747,无渣调味粉（28G*120包/件，加拿大内用）,锅
加拿大四店,锅底类,单锅类,1060064,13104,经典麻辣火锅,四宫格,,,,3002747,无渣调味粉（28G*120包/件，加拿大内用）,锅
加拿大四店,锅底类,四宫格类,70000769,77535,寿喜锅底,单锅,,,,1501618,日式味淋MIRIN（20L/箱）,锅
加拿大四店,锅底类,四宫格类,70000769,77536,寿喜锅底,拼锅,,,,1501618,日式味淋MIRIN（20L/箱）,锅
加拿大四店,锅底类,四宫格类,70000769,77523,寿喜锅底,四宫格,,,,1501618,日式味淋MIRIN（20L/箱）,锅
加拿大四店,锅底类,四宫格类,70000769,77535,寿喜锅底,单锅,,,,4514785,日本酱油（32OZ*6瓶/箱）,锅
加拿大四店,锅底类,四宫格类,70000769,77536,寿喜锅底,拼锅,,,,4514785,日本酱油（32OZ*6瓶/箱）,锅
加拿大四店,锅底类,四宫格类,70000769,77523,寿喜锅底,四宫格,,,,4514785,日本酱油（32OZ*6瓶/箱）,锅
加拿大四店,锅底类,四宫格类,70000769,77535,寿喜锅底,单锅,,,,1501029,美极鲜酱油（800ML*6瓶/箱）,锅
加拿大四店,锅底类,四宫格类,70000769,77536,寿喜锅底,拼锅,,,,1501029,美极鲜酱油（800ML*6瓶/箱）,锅
加拿大四店,锅底类,四宫格类,70000769,77523,寿喜锅底,四宫格,,,,1501029,美极鲜酱油（800ML*6瓶/箱）,锅
加拿大四店,锅底类,四宫格类,70000769,77535,寿喜锅底,单锅,,,,1500981,牛油（LB）,锅
加拿大四店,锅底类,四宫格类,70000769,77536,寿喜锅底,拼锅,,,,1500981,牛油（LB）,锅
加拿大四店,锅底类,四宫格类,70000769,77523,寿喜锅底,四宫格,,,,1500981,牛油（LB）,锅
加拿大四店,锅底类,单锅类,1060062,10002,三鲜猪骨火锅,单锅,,,,1501252,猪棒骨（KG）,锅
加拿大四店,锅底类,单锅类,1060062,13062,三鲜猪骨火锅,拼锅,,,,1501252,猪棒骨（KG）,锅
加拿大四店,锅底类,单锅类,1060062,13103,三鲜猪骨火锅,四宫格,,,,1501252,猪棒骨（KG）,锅
加拿大四店,锅底类,单锅类,1060062,10002,三鲜猪骨火锅,单锅,,,,1500882,三花淡奶（354ML*48瓶/箱）,锅
加拿大四店,锅底类,单锅类,1060062,13062,三鲜猪骨火锅,拼锅,,,,1500882,三花淡奶（354ML*48瓶/箱）,锅
加拿大四店,锅底类,单锅类,1060062,13103,三鲜猪骨火锅,四宫格,,,,1500882,三花淡奶（354ML*48瓶/箱）,锅
加拿大四店,锅底类,单锅类,1060062,10002,三鲜猪骨火锅,单锅,,,,1500059,三鲜粉TLTF-20（10KG*2包/件）,锅
加拿大四店,锅底类,单锅类,1060062,13062,三鲜猪骨火锅,拼锅,,,,1500059,三鲜粉TLTF-20（10KG*2包/件）,锅
加拿大四店,锅底类,单锅类,1060062,13103,三鲜猪骨火锅,四宫格,,,,1500059,三鲜粉TLTF-20（10KG*2包/件）,锅
加拿大四店,锅底类,拼锅类,90000413,97684,冬阴功锅底,单锅,,,,4522272,带头南美白虾（4LB*10包/箱）,锅
加拿大四店,锅底类,拼锅类,90000413,97685,冬阴功锅底,拼锅,,,,4522272,带头南美白虾（4LB*10包/箱）,锅
加拿大四店,锅底类,拼锅类,90000413,97686,冬阴功锅底,四宫格,,,,4522272,带头南美白虾（4LB*10包/箱）,锅
加拿大四店,锅底类,拼锅类,90000413,97684,冬阴功锅底,单锅,,,,1500882,三花淡奶（354ML*48瓶/箱）,锅
加拿大四店,锅底类,拼锅类,90000413,97685,冬阴功锅底,拼锅,,,,1500882,三花淡奶（354ML*48瓶/箱）,锅
加拿大四店,锅底类,拼锅类,90000413,97686,冬阴功锅底,四宫格,,,,1500882,三花淡奶（354ML*48瓶/箱）,锅
加拿大四店,锅底类,拼锅类,90000413,97684,冬阴功锅底,单锅,,,,4505163,冬阴功酱（PENTA，3KG*6包/件）,锅
加拿大四店,锅底类,拼锅类,90000413,97685,冬阴功锅底,拼锅,,,,4505163,冬阴功酱（PENTA，3KG*6包/件）,锅
加拿大四店,锅底类,拼锅类,90000413,97686,冬阴功锅底,四宫格,,,,4505163,冬阴功酱（PENTA，3KG*6包/件）,锅
加拿大四店,锅底类,拼锅类,1060115,10241,胡椒猪肚鸡火锅,单锅,,,,3500205,猪肚,锅
加拿大四店,锅底类,拼锅类,1060115,13115,胡椒猪肚鸡火锅,拼锅,,,,3500205,猪肚,锅
加拿大四店,锅底类,拼锅类,1060115,13114,胡椒猪肚鸡火锅,四宫格,,,,3500205,猪肚,锅
加拿大四店,锅底类,拼锅类,1060115,10241,胡椒猪肚鸡火锅,单锅,,,,1501255,带皮去骨鸡腿肉（KG）,锅
加拿大四店,锅底类,拼锅类,1060115,13115,胡椒猪肚鸡火锅,拼锅,,,,1501255,带皮去骨鸡腿肉（KG）,锅
加拿大四店,锅底类,拼锅类,1060115,13114,胡椒猪肚鸡火锅,四宫格,,,,1501255,带皮去骨鸡腿肉（KG）,锅
加拿大四店,锅底类,拼锅类,1060063,10053,菌汤火锅,单锅,,,,4514602,菌汤火锅底料（105G*60袋/箱）,锅
加拿大四店,锅底类,拼锅类,1060063,13063,菌汤火锅,拼锅,,,,4514602,菌汤火锅底料（105G*60袋/箱）,锅
加拿大四店,锅底类,拼锅类,1060063,13101,菌汤火锅,四宫格,,,,4514602,菌汤火锅底料（105G*60袋/箱）,锅
加拿大四店,锅底类,拼锅类,1060063,10053,菌汤火锅,单锅,,,,4515863,黑松露橄榄油（250ML*12瓶/箱）,锅
加拿大四店,锅底类,拼锅类,1060063,13063,菌汤火锅,拼锅,,,,4515863,黑松露橄榄油（250ML*12瓶/箱）,锅
加拿大四店,锅底类,拼锅类,1060063,13101,菌汤火锅,四宫格,,,,4515863,黑松露橄榄油（250ML*12瓶/箱）,锅
加拿大四店,锅底类,拼锅类,1060063,10053,菌汤火锅,单锅,,,,4502622,金针菇（200G*25包/箱）,锅
加拿大四店,锅底类,拼锅类,1060063,13063,菌汤火锅,拼锅,,,,4502622,金针菇（200G*25包/箱）,锅
加拿大四店,锅底类,拼锅类,1060063,13101,菌汤火锅,四宫格,,,,4502622,金针菇（200G*25包/箱）,锅
